idx	deg	nvars	litbits	nmon	coefbits
20757	2	19	6	16	10
20758	4	10	6	88	15
20759	2	9	5	10	10
20760	4	48	296	739	612
20761	2	34	28	38	56
20762	4	8	6	145	14
20763	4	18	16	153	28
20764	2	27	28	19	56
20765	2	40	24	28	34
20766	2	54	24	38	31
20767	1	8	5	8	8
20768	2	31	24	22	34
20769	2	28	27	33	33
20770	4	15	20	120	31
20771	2	6	16	21	29
20772	4	6	27	85	38
20773	1	24	20	24	26
20774	2	32	24	34	26
20775	2	25	6	34	6
20776	2	42	24	31	34
20777	2	10	24	8	33
20778	2	19	24	14	28
20779	2	10	6	20	10
20780	2	5	14	10	21
20781	2	8	20	8	25
20782	4	7	19	28	30
20783	2	7	28	8	33
20784	2	14	16	19	21
20785	2	4	5	8	9
20786	4	34	24	778	62
20787	2	10	6	11	9
20788	2	20	6	210	12
20789	2	6	6	7	7
20790	2	17	24	18	32
20791	4	20	24	210	57
20792	2	12	27	15	47
20793	1	20	6	20	6
20794	2	48	296	38	302
20795	2	10	20	14	25
20796	4	17	24	91	54
20797	1	10	6	10	9
20798	4	39	25	406	81
20799	2	21	25	27	46
20800	4	15	296	66	602
20801	2	34	28	39	55
20802	4	23	15	373	28
20803	2	18	6	22	6
20804	4	33	28	276	84
20805	8	11	6	330	27
20806	4	9	6	181	12
20807	2	4	6	3	12
20808	2	15	20	19	26
20809	4	15	24	136	55
20810	1	26	16	24	22
20811	2	25	18	33	23
20812	2	29	24	33	34
20813	2	5	27	11	32
20814	1	5	5	5	7
20815	2	39	296	32	327
20816	2	23	24	26	30
20817	8	44	24	-1	-1
20818	4	5	5	45	10
20819	2	14	16	18	26
20820	2	4	5	10	10
20821	4	31	24	664	58
20822	4	27	24	406	74
20823	2	26	27	28	55
20824	2	25	28	18	57
20825	2	16	6	20	11
20826	2	5	16	6	21
20827	2	20	6	27	6
20828	2	9	28	12	34
20829	4	18	16	276	56
20830	4	2	5	9	12
20831	2	8	6	5	9
20832	2	24	26	18	55
20833	2	20	24	24	27
20834	2	18	6	21	6
20835	2	22	6	26	7
20836	2	32	28	37	57
20837	2	10	6	55	13
20838	2	21	24	15	41
20839	2	8	28	11	34
20840	2	18	28	17	34
20841	4	17	15	273	28
20842	2	13	24	13	45
20843	4	18	24	91	59
20844	4	8	24	21	57
20845	1	8	24	8	48
20846	2	25	27	18	57
20847	4	12	6	313	15
20848	2	9	24	9	43
20849	2	8	6	7	6
20850	2	22	24	25	48
20851	2	33	24	37	29
20852	2	20	16	26	22
20853	4	22	16	435	41
20854	2	25	20	35	26
20855	2	20	24	14	31
20856	8	9	6	5421	29
20857	4	8	6	36	15
20858	2	2	6	4	6
20859	2	22	24	25	32
20860	2	6	20	5	25
20861	2	34	24	39	48
20862	2	12	6	24	9
20863	4	14	16	153	28
20864	2	4	12	8	19
20865	2	34	25	36	54
20866	2	21	27	22	46
20867	2	17	6	19	6
20868	4	29	6	528	13
20869	2	16	6	21	10
20870	2	8	16	16	22
20871	2	46	24	33	34
20872	2	33	6	41	7
20873	2	27	28	30	58
20874	2	12	15	16	21
20875	2	3	15	6	21
20876	4	18	18	91	47
20877	2	23	28	17	57
20878	1	14	15	14	21
20879	2	15	24	16	28
20880	2	19	16	25	33
20881	2	14	19	17	24
20882	2	29	26	33	55
20883	2	38	24	28	48
20884	4	36	296	434	604
20885	2	31	24	34	33
20886	2	19	24	20	30
20887	2	18	296	14	314
20888	2	22	16	29	21
20889	2	16	27	13	32
20890	2	9	18	12	38
20891	4	6	14	36	34
20892	2	10	6	14	7
20893	8	40	24	31465	117
20894	2	22	24	23	44
20895	2	5	6	11	11
20896	2	12	23	8	39
20897	4	16	24	153	65
20898	2	17	24	13	32
20899	1	22	17	22	23
20900	2	8	6	16	12
20901	2	7	6	15	12
20902	4	10	6	88	12
20903	2	13	16	18	18
20904	2	6	27	8	47
20905	2	18	16	23	37
20906	2	50	296	39	303
20907	2	25	28	28	57
20908	2	8	5	6	5
20909	2	10	16	13	21
20910	2	28	19	32	26
20911	2	28	6	32	7
20912	4	44	24	496	56
20913	4	10	6	28	12
20914	4	7	6	36	12
20915	2	14	28	10	57
20916	2	49	24	34	33
20917	2	20	28	19	56
20918	4	18	24	136	57
20919	2	49	296	38	301
20920	2	34	24	39	46
20921	2	21	24	16	34
20922	4	29	6	593	13
20923	2	22	20	26	26
20924	1	12	20	12	26
20925	1	4	5	4	6
20926	4	30	296	299	598
20927	2	11	296	8	311
20928	2	20	6	21	9
20929	2	26	6	31	10
20930	2	21	28	26	34
20931	4	33	24	665	60
20932	2	3	18	7	22
20933	2	26	24	27	30
20934	2	9	6	19	11
20935	4	13	6	78	12
20936	2	31	28	22	55
20937	2	29	20	34	26
20938	1	10	27	10	33
20939	2	19	24	21	45
20940	2	26	24	26	29
20941	2	23	24	27	47
20942	4	32	24	627	77
20943	2	38	24	27	29
20944	2	5	16	7	34
20945	2	16	27	21	48
20946	2	26	24	19	29
20947	2	16	19	21	25
20948	2	28	24	31	33
20949	2	39	24	28	48
20950	2	13	6	17	8
20951	4	18	16	300	42
20952	2	33	24	36	29
20953	1	14	6	14	6
20954	4	19	16	325	40
20955	1	16	6	16	6
20956	2	16	16	16	20
20957	2	30	27	36	33
20958	2	26	24	19	28
20959	2	19	20	24	41
20960	2	4	5	10	12
20961	2	16	27	11	54
20962	2	22	24	25	39
20963	2	19	28	24	34
20964	2	19	296	14	316
20965	2	10	6	55	18
20966	2	12	27	13	32
20967	4	27	23	406	76
20968	2	20	6	23	9
20969	2	19	24	21	49
20970	2	21	16	27	25
20971	2	15	16	25	21
20972	2	23	6	24	11
20973	4	31	6	733	13
20974	4	22	6	300	12
20975	2	31	24	34	33
20976	2	13	295	9	315
20977	2	15	16	15	21
20978	2	33	16	40	22
20979	2	10	24	7	45
20980	2	18	27	136	40
20981	1	8	19	9	23
20982	4	44	24	496	57
20983	2	13	8	17	15
20984	1	12	6	12	10
20985	2	13	24	15	29
20986	2	7	295	6	312
20987	2	20	26	27	32
20988	4	6	5	85	13
20989	4	8	19	145	32
20990	4	13	6	91	13
20991	2	7	13	6	19
20992	2	26	24	19	33
20993	4	11	16	105	42
20994	2	13	18	26	24
20995	2	14	6	120	13
20996	4	6	20	28	32
20997	1	6	28	6	56
20998	2	9	6	12	7
20999	2	10	28	14	34
21000	2	32	13	37	18
21001	2	19	16	26	22
21002	2	17	20	22	26
21003	2	18	6	19	11
21004	2	9	20	11	26
21005	2	33	24	37	29
21006	4	9	27	66	62
21007	2	11	6	23	11
21008	2	28	24	27	46
21009	2	20	24	19	29
21010	2	18	296	13	326
21011	2	19	16	23	22
21012	1	20	20	20	26
21013	2	18	27	17	56
21014	2	13	16	17	35
21015	4	28	6	728	13
21016	4	6	6	85	14
21017	4	18	6	297	13
21018	2	16	24	11	43
21019	4	30	6	663	14
21020	4	51	24	666	74
21021	2	20	27	20	56
21022	2	51	24	36	27
21023	4	22	16	465	57
21024	1	14	15	14	21
21025	2	4	5	9	11
21026	4	26	24	430	53
21027	2	29	15	36	21
21028	4	9	20	66	60
21029	2	12	27	25	33
21030	2	24	26	17	54
21031	2	30	24	22	33
21032	2	33	24	36	32
21033	2	9	5	9	5
21034	2	14	20	13	26
21035	2	32	24	32	50
21036	2	9	6	19	10
21037	4	7	18	99	31
21038	2	18	28	17	32
21039	4	26	24	460	59
21040	2	9	6	12	10
21041	2	19	16	25	21
21042	2	8	28	36	41
21043	2	16	6	13	6
21044	4	19	24	190	58
21045	2	22	24	26	30
21046	2	10	16	13	21
21047	1	16	16	16	22
21048	2	35	24	38	32
21049	2	26	22	17	42
21050	1	20	6	20	10
21051	2	19	296	15	319
21052	2	12	6	24	11
21053	2	47	24	33	32
21054	2	31	24	34	33
21055	2	3	16	7	22
21056	2	20	26	26	47
21057	2	5	16	10	22
21058	1	6	15	6	21
21059	2	29	28	38	33
21060	4	13	6	339	19
21061	2	23	16	46	22
21062	2	8	6	10	6
21063	2	31	24	34	42
21064	2	21	28	28	48
21065	2	4	27	9	33
21066	2	54	24	38	43
21067	2	23	24	23	30
21068	1	22	28	22	34
21069	2	10	16	13	36
21070	2	6	15	12	21
21071	2	10	16	20	23
21072	2	15	16	21	22
21073	2	25	24	29	46
21074	2	15	6	21	6
21075	4	35	296	377	600
21076	4	17	23	78	69
21077	2	26	18	31	23
21078	2	30	28	496	41
21079	2	4	14	5	19
21080	1	28	6	29	6
21081	2	11	16	14	20
21082	2	3	15	6	20
21083	2	20	27	24	53
21084	2	32	24	23	45
21085	2	16	19	16	23
21086	2	6	16	12	22
21087	1	8	24	8	33
21088	4	11	16	105	53
21089	2	32	24	33	45
21090	2	20	24	24	27
21091	2	30	24	31	48
21092	2	8	6	16	9
21093	4	33	24	739	56
21094	4	5	15	21	40
21095	1	6	19	6	24
21096	1	7	24	7	35
21097	2	9	16	7	21
21098	2	23	6	32	7
21099	4	3	13	10	47
21100	2	27	24	28	34
21101	2	11	16	22	22
21102	2	19	13	26	19
21103	2	56	28	40	57
21104	2	5	5	7	6
21105	2	8	6	16	10
21106	4	28	296	230	600
21107	4	37	24	351	59
21108	1	33	18	34	24
21109	4	27	24	378	58
21110	2	18	24	12	27
21111	2	9	22	6	44
21112	2	6	19	12	25
21113	4	14	5	91	11
21114	2	6	6	12	7
21115	4	13	6	105	12
21116	2	8	24	6	32
21117	2	10	24	55	54
21118	4	11	22	28	44
21119	2	14	6	18	6
21120	2	26	6	29	10
21121	2	9	24	45	62
21122	4	23	6	373	13
21123	2	19	6	19	6
21124	2	20	24	21	33
21125	2	14	18	18	24
21126	4	16	28	66	84
21127	2	52	24	38	33
21128	2	9	6	18	6
21129	2	25	24	29	45
21130	2	14	6	13	6
21131	1	6	24	6	32
21132	2	14	27	18	33
21133	2	25	28	34	34
21134	2	22	6	30	8
21135	2	18	20	22	26
21136	2	24	18	31	38
21137	2	35	24	38	30
21138	2	4	28	8	33
21139	2	26	24	27	29
21140	4	26	296	209	600
21141	4	30	24	496	57
21142	2	30	24	30	31
21143	2	18	6	18	6
21144	2	6	20	13	25
21145	2	30	20	34	26
21146	2	18	24	19	46
21147	2	21	24	24	49
21148	2	22	16	30	36
21149	2	9	19	11	25
21150	2	30	6	33	6
21151	4	24	24	401	55
21152	4	28	25	559	84
21153	2	21	6	28	7
21154	2	9	24	6	42
21155	2	5	16	6	26
21156	2	17	6	23	11
21157	4	22	15	300	26
21158	1	8	20	8	26
21159	2	26	6	29	6
21160	2	25	24	17	29
21161	4	5	6	45	13
21162	1	14	6	14	6
21163	2	17	16	22	20
21164	2	31	24	35	45
21165	1	23	19	24	25
21166	2	28	24	29	29
21167	4	15	22	66	73
21168	4	16	6	136	12
21169	2	22	6	26	10
21170	2	12	28	24	34
21171	2	4	6	9	7
21172	2	29	24	31	49
21173	2	31	6	38	6
21174	2	22	24	23	30
21175	4	2	5	9	10
21176	1	8	6	8	10
21177	2	45	28	32	56
21178	2	7	28	7	33
21179	2	12	24	8	28
21180	2	31	24	22	49
21181	2	18	27	24	33
21182	2	19	28	26	34
21183	2	30	24	32	44
21184	2	24	19	27	24
21185	2	12	24	25	30
21186	2	46	24	32	44
21187	2	54	24	38	48
21188	4	24	16	496	42
21189	4	6	6	43	12
21190	4	18	6	248	12
21191	4	7	6	99	14
21192	4	14	24	55	54
21193	2	57	24	41	31
21194	4	22	16	435	58
21195	2	43	24	31	28
21196	4	32	6	665	13
21197	2	26	6	31	6
21198	2	9	6	19	11
21199	2	8	6	16	6
21200	2	9	4	7	5
21201	1	9	24	9	32
21202	2	15	23	15	31
21203	2	15	24	16	29
21204	2	25	24	26	31
21205	2	20	16	27	21
21206	2	34	15	44	21
21207	2	7	20	9	25
21208	2	25	295	19	320
21209	2	34	28	24	55
21210	2	5	6	6	6
21211	4	19	16	351	42
21212	4	18	24	248	67
21213	2	3	15	5	21
21214	2	21	24	15	28
21215	2	30	24	31	28
21216	2	9	5	55	11
21217	4	9	6	181	13
21218	4	2	16	13	24
21219	2	26	27	33	33
21220	2	9	19	18	25
21221	2	30	24	32	30
21222	4	18	24	171	78
21223	2	24	295	19	315
21224	2	24	28	28	34
21225	4	14	24	55	73
21226	4	6	28	73	42
21227	4	20	24	231	59
21228	2	9	6	12	6
21229	4	33	25	661	79
21230	4	50	24	666	59
21231	2	49	296	38	320
21232	2	21	296	14	330
21233	1	43	6	43	11
21234	2	17	24	18	30
21235	2	6	20	13	25
21236	2	18	24	22	30
21237	2	24	6	26	6
21238	4	8	5	15	11
21239	2	10	16	7	21
21240	4	27	6	489	12
21241	2	25	28	26	33
21242	2	9	6	19	6
21243	2	15	5	18	5
21244	2	16	6	18	6
21245	2	21	14	22	20
21246	2	35	24	40	44
21247	4	8	6	36	11
21248	2	40	23	28	28
21249	2	30	296	25	303
21250	2	18	296	14	327
21251	4	17	16	276	44
21252	2	18	20	15	26
21253	4	29	24	495	73
21254	2	31	24	34	44
21255	2	11	23	7	23
21256	1	16	27	17	33
21257	2	11	6	22	9
21258	4	17	16	276	42
21259	4	19	5	190	12
21260	2	27	20	33	26
21261	2	33	6	41	11
21262	4	3	6	15	14
21263	2	10	20	13	25
21264	2	47	24	33	46
21265	8	11	6	11969	28
21266	2	45	296	35	320
21267	2	17	28	23	34
21268	1	7	28	7	55
21269	2	18	24	21	48
21270	2	10	6	66	13
21271	2	10	16	13	36
21272	4	45	24	561	59
21273	2	13	15	14	21
21274	2	15	26	11	54
21275	2	13	17	18	22
21276	4	16	24	170	56
21277	2	42	24	30	48
21278	2	5	20	11	25
21279	2	13	6	17	6
21280	4	31	24	231	58
21281	2	13	24	9	44
21282	2	7	6	14	11
21283	2	14	6	105	14
21284	2	22	16	23	21
21285	2	9	27	18	34
21286	4	9	6	181	14
21287	2	18	296	13	321
21288	2	18	20	24	25
21289	2	42	296	33	315
21290	4	16	24	152	57
21291	2	7	19	6	42
21292	1	8	25	9	31
21293	1	18	20	18	26
21294	2	21	24	21	30
21295	2	52	24	36	30
21296	2	40	27	28	56
21297	2	23	25	30	45
21298	2	6	6	12	8
21299	2	18	16	21	22
21300	2	51	24	37	28
21301	4	12	6	117	12
21302	2	7	5	9	5
21303	4	15	23	120	56
21304	2	11	20	8	25
21305	2	13	16	10	21
21306	2	7	15	8	20
21307	2	24	28	28	34
21308	2	10	6	55	17
21309	4	14	6	188	17
21310	2	9	24	9	44
21311	2	7	16	9	26
21312	2	55	24	39	45
21313	2	29	6	31	9
21314	4	12	16	66	27
21315	2	16	6	20	10
21316	2	13	16	17	20
21317	2	24	26	28	52
21318	2	22	24	26	43
21319	2	14	6	105	13
21320	2	23	6	300	13
21321	1	12	13	13	19
21322	2	20	24	21	30
21323	2	8	28	6	53
21324	2	6	19	12	25
21325	4	24	23	153	52
21326	2	29	24	33	40
21327	1	33	6	34	7
21328	2	32	296	26	305
21329	2	38	24	27	28
21330	8	17	24	9576	105
21331	2	3	6	7	11
21332	2	12	24	14	43
21333	8	23	21	23050	83
21334	2	4	15	5	26
21335	2	15	20	12	26
21336	4	12	6	134	13
21337	2	7	6	14	6
21338	4	28	24	435	56
21339	2	12	20	24	26
21340	2	24	6	28	6
21341	4	24	24	347	71
21342	1	8	28	8	33
21343	4	11	6	243	15
21344	2	31	24	35	32
21345	4	44	24	528	78
21346	2	18	6	171	13
21347	2	44	24	31	31
21348	2	22	19	29	25
21349	1	10	27	10	33
21350	2	3	19	6	24
21351	2	43	24	31	28
21352	4	11	6	104	12
21353	2	22	24	22	26
21354	8	31	24	-1	-1
21355	8	7	16	686	82
21356	2	26	28	19	56
21357	2	30	24	34	43
21358	2	5	15	10	22
21359	2	24	24	25	32
21360	4	9	5	55	10
21361	2	20	27	14	55
21362	4	21	23	297	58
21363	2	3	6	7	6
21364	2	15	14	15	20
21365	2	23	27	27	33
21366	2	20	24	19	33
21367	2	9	19	10	39
21368	2	5	27	10	33
21369	2	33	24	37	34
21370	2	23	19	27	26
21371	4	6	6	28	12
21372	2	23	28	29	48
21373	4	33	24	664	59
21374	4	21	19	903	32
21375	4	10	5	90	11
21376	4	22	296	136	600
21377	2	10	26	9	31
21378	2	12	28	25	34
21379	2	22	20	26	26
21380	2	10	6	13	12
21381	2	8	19	8	24
21382	4	21	23	120	55
21383	2	26	24	29	29
21384	2	29	24	21	33
21385	2	24	16	27	22
21386	2	32	16	40	22
21387	2	22	24	26	42
21388	2	6	20	9	25
21389	4	17	28	105	40
21390	2	14	23	17	38
21391	2	16	15	20	20
21392	2	31	28	36	57
21393	2	5	25	9	30
21394	2	57	24	41	39
21395	2	31	20	35	26
21396	2	14	24	17	38
21397	2	24	16	29	22
21398	2	12	6	78	13
21399	4	6	6	73	14
21400	2	20	24	19	45
21401	2	9	16	12	21
21402	2	22	26	26	54
21403	2	20	24	21	29
21404	2	12	6	10	12
21405	4	20	24	210	77
21406	2	10	296	7	329
21407	2	22	28	30	34
21408	2	11	23	12	23
21409	2	36	24	41	39
21410	4	13	28	133	73
21411	2	15	6	20	6
21412	2	24	6	300	13
21413	2	35	24	25	45
21414	2	31	24	22	47
21415	4	10	6	45	12
21416	2	12	28	25	34
21417	2	31	24	22	52
21418	2	27	24	30	46
21419	2	13	16	13	22
21420	2	11	18	22	25
21421	2	7	26	8	30
21422	2	17	6	23	6
21423	1	22	6	23	9
21424	2	35	19	45	25
21425	2	4	27	9	33
21426	2	15	295	11	303
21427	2	25	27	35	33
21428	2	21	23	15	32
21429	4	19	24	190	61
21430	4	17	20	105	32
21431	2	8	20	36	31
21432	4	26	295	210	616
21433	1	10	13	10	18
21434	2	31	6	38	6
21435	2	20	6	24	6
21436	2	16	296	12	295
21437	2	13	24	14	48
21438	2	18	16	24	26
21439	2	28	27	28	55
21440	1	7	20	8	25
21441	2	20	13	27	20
21442	1	45	28	45	34
21443	2	13	296	10	311
21444	4	7	16	45	41
21445	2	4	28	9	34
21446	2	7	6	15	7
21447	2	18	28	22	35
21448	2	16	296	12	316
21449	2	6	6	12	10
21450	2	12	16	15	25
21451	2	13	6	15	11
21452	8	50	24	-1	-1
21453	2	11	14	12	19
21454	2	13	24	16	39
21455	1	10	24	10	35
21456	2	6	15	8	22
21457	2	11	27	22	33
21458	4	5	5	27	11
21459	1	10	6	10	9
21460	2	13	28	13	57
21461	4	10	6	45	12
21462	2	28	20	31	26
21463	2	5	28	6	33
21464	4	10	6	66	12
21465	4	22	24	253	56
21466	4	10	6	66	12
21467	2	4	6	9	10
21468	2	10	6	20	10
21469	2	11	20	14	39
21470	2	3	5	6	10
21471	2	13	296	9	328
21472	2	16	6	136	12
21473	2	10	16	13	37
21474	2	20	27	28	34
21475	2	11	20	12	26
21476	2	21	24	20	46
21477	2	31	6	36	9
21478	2	48	296	39	315
21479	1	14	6	12	10
21480	2	17	18	23	23
21481	2	9	6	18	9
21482	2	10	6	21	6
21483	2	18	16	18	21
21484	4	18	24	190	58
21485	2	12	5	11	5
21486	2	20	22	14	31
21487	2	11	20	15	41
21488	2	13	20	26	26
21489	2	29	295	22	318
21490	4	35	24	325	56
21491	2	18	28	16	56
21492	1	11	24	11	31
21493	2	9	6	12	10
21494	2	20	18	24	23
21495	2	48	24	35	42
21496	2	10	19	13	37
21497	4	20	6	190	18
21498	2	22	20	29	40
21499	1	22	6	22	9
21500	2	14	6	120	13
21501	2	29	296	22	301
21502	2	27	18	33	23
21503	2	8	6	9	10
21504	2	11	24	10	46
21505	2	6	15	8	19
21506	2	24	23	17	26
21507	4	11	24	78	58
21508	2	26	28	29	58
21509	2	6	5	21	14
21510	2	25	27	18	50
21511	4	18	16	300	43
21512	4	25	24	348	61
21513	2	8	28	16	34
21514	2	33	296	25	318
21515	2	29	24	21	32
21516	2	21	23	22	45
21517	2	25	6	29	10
21518	2	4	20	5	35
21519	2	22	26	26	32
21520	2	10	28	14	33
21521	4	9	6	77	12
21522	2	14	19	18	40
21523	2	19	28	19	55
21524	2	14	23	10	45
21525	1	14	6	14	7
21526	1	20	16	20	22
21527	2	34	6	43	6
21528	1	13	6	13	6
21529	4	24	21	136	51
21530	4	24	6	492	12
21531	2	35	24	25	29
21532	4	12	6	91	12
21533	4	28	24	523	57
21534	4	13	6	119	12
21535	2	29	28	34	56
21536	2	32	24	35	43
21537	4	9	6	163	14
21538	2	24	20	32	41
21539	4	18	6	190	12
21540	2	25	26	33	46
21541	4	51	296	818	601
21542	4	24	6	374	13
21543	2	29	24	33	28
21544	4	46	24	561	60
21545	2	19	24	21	28
21546	2	10	16	10	21
21547	2	14	24	14	30
21548	2	32	28	37	56
21549	2	18	26	22	49
21550	2	31	6	41	6
21551	2	19	18	18	23
21552	2	16	24	19	43
21553	2	23	6	23	12
21554	2	9	19	11	25
21555	2	23	5	22	10
21556	2	30	24	33	53
21557	2	9	27	11	44
21558	2	10	16	13	21
21559	2	12	6	16	10
21560	2	40	296	32	305
21561	2	6	20	12	26
21562	1	10	20	10	25
21563	2	23	14	29	20
21564	2	29	16	38	22
21565	2	13	19	14	24
21566	2	42	24	31	47
21567	2	48	296	39	306
21568	2	29	16	35	22
21569	2	26	24	19	48
21570	8	10	6	2171	27
21571	2	10	20	20	26
21572	2	2	5	5	6
21573	2	26	19	31	25
21574	2	30	16	36	22
21575	2	20	27	27	33
21576	2	11	14	14	20
21577	4	19	6	323	13
21578	4	33	24	739	55
21579	4	12	6	91	16
21580	2	25	6	34	6
21581	4	23	16	465	43
21582	2	22	6	26	6
21583	4	26	24	494	56
21584	4	25	28	561	70
21585	4	16	6	205	12
21586	2	9	13	9	18
21587	2	15	13	20	18
21588	1	8	26	8	32
21589	2	16	6	21	10
21590	2	32	23	33	44
21591	2	4	17	8	22
21592	2	23	16	31	36
21593	4	26	24	460	47
21594	2	19	20	26	41
21595	2	7	6	9	6
21596	2	19	6	25	7
21597	2	15	24	16	45
21598	1	5	24	4	31
21599	2	20	24	15	29
21600	4	17	26	78	81
21601	2	12	24	9	31
21602	2	8	28	16	35
21603	4	14	24	91	59
21604	2	17	6	18	6
21605	2	6	6	7	11
21606	4	22	21	349	51
21607	2	8	24	36	57
21608	2	28	24	33	48
21609	2	8	20	16	26
21610	1	11	24	11	49
21611	2	30	296	24	320
21612	2	14	6	13	7
21613	2	23	19	31	39
21614	1	24	16	24	22
21615	8	26	296	8645	1192
21616	2	18	27	24	33
21617	4	31	24	664	56
21618	4	12	27	91	39
21619	2	25	28	26	56
21620	2	47	24	34	42
21621	4	12	16	120	43
21622	4	7	4	28	8
21623	2	13	6	26	11
21624	2	32	28	36	58
21625	2	11	6	9	6
21626	4	25	6	591	13
21627	1	24	6	25	6
21628	2	26	6	30	6
21629	4	9	6	163	14
21630	2	8	28	10	48
21631	2	21	16	28	37
21632	2	12	28	13	33
21633	2	20	6	210	12
21634	2	10	296	7	321
21635	2	44	24	31	48
21636	2	6	6	12	12
21637	2	24	24	17	29
21638	2	5	6	10	6
21639	2	15	28	20	34
21640	2	32	24	36	46
21641	4	33	24	661	58
21642	2	12	20	15	41
21643	2	20	6	210	12
21644	4	27	28	495	40
21645	2	35	24	42	30
21646	2	22	6	253	12
21647	2	19	26	26	46
21648	4	20	16	351	42
21649	4	57	24	820	59
21650	2	13	24	10	33
21651	2	24	6	31	7
21652	1	18	16	18	21
21653	2	15	28	19	46
21654	2	23	6	23	11
21655	2	22	27	24	33
21656	2	8	22	7	22
21657	4	31	24	253	59
21658	2	21	16	42	23
21659	1	8	5	8	6
21660	1	9	15	10	21
21661	4	33	24	773	48
21662	2	8	6	12	6
21663	4	3	5	19	11
21664	2	24	6	32	11
21665	2	26	27	30	56
21666	2	8	5	8	5
21667	4	23	24	300	62
21668	2	14	28	105	40
21669	4	19	6	348	12
21670	2	23	16	31	22
21671	2	9	6	8	11
21672	4	8	6	55	12
21673	2	25	6	29	6
21674	1	4	19	4	25
21675	2	19	23	14	33
21676	2	19	28	21	56
21677	2	23	24	16	49
21678	1	5	27	5	55
21679	4	24	24	153	57
21680	4	9	6	181	13
21681	1	8	20	8	25
21682	4	53	24	780	58
21683	2	12	6	15	10
21684	4	34	28	936	40
21685	2	15	20	15	26
21686	2	33	24	37	45
21687	2	8	24	5	33
21688	2	20	6	210	13
21689	2	30	16	34	22
21690	4	21	24	105	57
21691	2	13	20	10	26
21692	4	20	16	351	57
21693	2	29	28	30	56
21694	4	13	6	351	19
21695	2	13	6	14	10
21696	2	17	24	16	45
21697	2	8	19	10	24
21698	2	20	16	19	22
21699	1	15	6	16	6
21700	2	13	28	17	47
21701	2	29	24	31	31
21702	4	16	24	66	57
21703	4	27	6	406	15
21704	4	21	6	253	14
21705	2	5	6	7	6
21706	2	30	24	35	34
21707	2	23	296	18	313
21708	2	5	6	10	12
21709	4	47	24	561	57
21710	2	10	5	9	5
21711	2	22	28	23	33
21712	2	40	24	28	49
21713	4	9	6	181	14
21714	4	40	24	435	60
21715	2	26	24	19	48
21716	2	25	24	28	28
21717	2	28	14	30	20
21718	2	35	24	25	43
21719	2	10	6	20	11
21720	2	14	26	19	32
21721	4	23	6	373	13
21722	2	11	27	22	33
21723	2	24	16	32	21
21724	2	24	15	29	22
21725	2	22	23	16	46
21726	4	26	24	190	52
21727	2	4	28	8	34
21728	2	18	20	15	25
21729	2	12	28	25	34
21730	2	15	18	20	24
21731	4	24	24	171	74
21732	4	39	28	406	85
21733	2	12	24	13	29
21734	1	14	6	14	10
21735	2	15	20	21	26
21736	2	27	6	31	11
21737	2	18	24	21	32
21738	2	31	24	34	28
21739	1	16	6	16	6
21740	4	14	5	169	12
21741	4	10	16	105	45
21742	2	6	26	7	31
21743	2	7	6	15	7
21744	2	23	16	30	37
21745	2	24	24	17	40
21746	2	11	6	22	8
21747	2	9	6	19	10
21748	1	12	18	12	24
21749	2	14	16	17	22
21750	2	3	15	4	19
21751	2	33	24	24	33
21752	2	21	24	22	30
21753	2	4	5	15	11
21754	2	24	28	48	34
21755	2	4	16	5	21
21756	2	32	23	37	31
21757	2	21	24	22	34
21758	2	47	24	34	34
21759	4	19	24	105	56
21760	2	4	16	8	22
21761	2	15	15	12	21
21762	2	11	24	10	29
21763	2	2	20	5	26
21764	4	24	23	153	56
21765	1	24	18	24	23
21766	4	11	16	120	42
21767	2	12	6	15	8
21768	2	13	27	17	33
21769	2	23	24	23	31
21770	2	5	28	11	34
21771	2	13	24	12	46
21772	2	24	19	25	25
21773	2	17	6	23	10
21774	2	8	27	16	33
21775	4	23	6	299	14
21776	4	23	24	136	55
21777	2	11	6	22	6
21778	4	28	24	210	57
21779	4	3	20	25	32
21780	4	28	24	210	60
21781	4	14	6	166	13
21782	2	15	15	18	20
21783	2	29	6	35	11
21784	2	18	19	24	26
21785	2	6	6	12	10
21786	4	8	24	15	74
21787	4	32	24	701	57
21788	4	25	24	406	63
21789	4	20	6	298	13
21790	1	8	14	8	20
21791	2	19	295	16	326
21792	2	25	16	31	22
21793	2	7	28	6	33
21794	2	48	24	35	29
21795	4	21	296	120	591
21796	2	23	16	26	22
21797	4	22	6	461	13
21798	2	11	5	66	10
21799	2	30	24	34	29
21800	2	18	6	15	9
21801	2	49	24	35	42
21802	2	24	19	27	24
21803	2	12	6	25	11
21804	1	26	19	27	26
21805	2	21	6	21	7
21806	2	12	6	14	11
21807	2	46	24	33	29
21808	2	29	27	32	57
21809	4	11	24	78	47
21810	2	12	6	15	8
21811	4	33	24	698	56
21812	2	29	24	34	45
21813	4	15	6	120	13
21814	2	22	24	22	30
21815	4	31	24	528	74
21816	2	26	28	19	56
21817	2	22	14	26	20
21818	2	16	19	21	39
21819	4	45	296	664	602
21820	2	40	24	28	42
21821	1	14	16	14	22
21822	2	51	24	37	44
21823	4	2	20	10	33
21824	4	32	26	811	39
21825	2	11	6	12	10
21826	2	25	24	27	41
21827	2	18	15	18	21
21828	2	11	6	23	7
21829	2	9	16	6	20
21830	2	34	24	39	47
